family,key,relL2_oracle,relL2_random,relL2_sigma_0.25,relL2_sigma_0.5,relL2_sigma_1.0,relL2_zero
sparc_1509,run64_sparc_1509,0.46303692939506796,1.483792288122203,0.5142349177228782,0.6178229145338305,0.9017008371367697,0.8724564549006534
sparc_1363,run52_sparc_1363,0.25413921423557523,1.2365237050810363,0.3742571402071105,0.5104638938797708,0.8572532695095211,1.0379429359744257
sparc_1504,run86_sparc_1504,0.33132531897836687,1.5489205952310001,0.3689998039181208,0.5536298320904796,1.0800166476674289,1.2089469035757894
sparc_1515,run60_sparc_1515,0.27847089202314945,1.040077618124141,0.3409069802329187,0.46331115938050127,0.8465190778996357,0.6984305447432254
sparc_1314,run59_sparc_1314,0.30433174071087454,1.3769093847375715,0.3971167767224383,0.5563938477097757,0.8731695372075673,1.5818251886771368
sparc_1518,run96_sparc_1518,0.2602805304515407,1.2307542267752873,0.33504483465184093,0.433427949731868,0.8650871973726553,0.8825809235815194
sparc_1500,run61_sparc_1500,0.3727433243754212,1.2509421549597377,0.4300964898874703,0.5776581440840898,0.845453044056161,1.1105942917050948
sparc_1314,run45_sparc_1314,0.3340349337162073,1.3308481342835923,0.4287494492258431,0.5996854985569974,0.6903444505997891,1.49008052015012
sparc_1521,run2_sparc_1521,0.6061529574097362,1.27244157379407,0.6502370124879457,0.7269571916269039,1.021013012590155,1.3509037635140566
sparc_1423,run90_sparc_1423,0.4119701182205074,1.2447345404949506,0.46633572866114814,0.5722936079513199,0.9320668051161345,1.36968214608875
sparc_1508,run17_sparc_1508,1.0487403925707373,1.450996884255584,1.0589906106349312,1.0874456521898357,1.1353503731371366,1.2328472836579578
sparc_1530,run92_sparc_1530,0.7127782900227992,1.1966051717100112,0.7451584332709466,0.7944746607860815,0.950376378823282,0.9318390624603601
sparc_1316,run65_sparc_1316,0.2955879120819119,1.091576032839849,0.4075643518851321,0.4979307642823268,1.012018867703442,0.6823467752161927
sparc_1525,run69_sparc_1525,0.7940366201239626,1.6405819663352756,0.8183766848624964,0.9258295044170544,1.1949167218838148,1.4075677643672655
sparc_1503,run48_sparc_1503,0.4719424045452384,1.2819651044953704,0.5169693763790951,0.6740861366803438,0.9251868712955159,1.355586560208262
sparc_1349,run43_sparc_1349,0.6147571665497427,1.0821214521456406,0.6382248878239105,0.7482824308581302,0.9961189925518208,1.2655423483822341
sparc_1428,run6_sparc_1428,0.6019185282613568,1.2660514059346555,0.6311939261904991,0.7000079127434279,0.9130096408019416,1.183985859078621
sparc_1516,run70_sparc_1516,0.3029355826625528,1.335831231805264,0.40701014751008624,0.5717262295224022,0.9560220200480373,1.3461926139604348
sparc_1315,run98_sparc_1315,0.263868395618018,1.4675714976023457,0.3797240286662059,0.6228543633490712,0.9964641064710574,1.58993838178854
sparc_1512,run17_sparc_1512,0.28751396364214526,1.1647631988120242,0.3713419507797027,0.5015025244175906,0.8775688233562379,0.629979155419126
sparc_1504,run72_sparc_1504,0.556884158538809,1.295493354327868,0.6073336680302267,0.7197226290018645,0.9630814395779213,0.8993584336315469
sparc_1441,run86_sparc_1441,0.1963101467864588,1.4509536214171828,0.30271923743634316,0.3618665052288783,1.0478585153039088,1.12709799275893
sparc_1422,run44_sparc_1422,0.4364687450113028,1.0989778693601284,0.4790908732164879,0.6285976427857617,0.9057863556673204,1.0001749405514218
sparc_1309,run11_sparc_1309,0.3849929195259598,1.5486882176143955,0.4348202672321696,0.5538124881945574,0.7221149450237092,0.7193222635636041
sparc_1526,run32_sparc_1526,0.5857397722830044,1.1037992602257463,0.6033841762143031,0.681344631273817,0.8779487703832844,0.8879407238176082
sparc_1350,run66_sparc_1350,0.25460312956481257,1.1626077837278281,0.3656151698197968,0.5282755998677039,0.916105829866809,1.4521161115811991
sparc_1350,run75_sparc_1350,0.41436218908828,1.3344878164740537,0.47283294634988954,0.5896052353267641,0.8449203153899031,1.2246776176279535
sparc_1516,run26_sparc_1516,0.262895296312573,1.1789140421370463,0.3180093225883561,0.451385513667818,0.7321974306625202,1.501797336228749
sparc_1365,run98_sparc_1365,0.4116518798032765,1.3554101570827768,0.46726211296782494,0.6614818583009304,0.8481261064729695,1.4156044545948159
