key,family,relL2_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss,relL2_spectrum_fno48_floor6_smooth1_qc_peak4,relL2_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0,relL2_alpha_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss,relL2_alpha_spectrum_fno48_floor6_smooth1_qc_peak4,relL2_alpha_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0,patR2_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss,patR2_spectrum_fno48_floor6_smooth1_qc_peak4,patR2_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0,crf_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss,crf_spectrum_fno48_floor6_smooth1_qc_peak4,crf_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0,winner
run52_sparc_1357,sparc_1357,0.526641,0.661831,0.272096,0.525751,0.627741,0.263987,0.897963,0.893661,0.679387,0.913949,0.698277,0.408500,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run52_sparc_1361,sparc_1361,0.450644,0.571694,0.241683,0.448354,0.569533,0.233235,0.908609,0.908047,0.708750,0.938149,0.940470,0.744215,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run52_sparc_1362,sparc_1362,0.445699,0.558416,0.236895,0.445488,0.552943,0.226410,0.894647,0.897799,0.686294,0.961686,0.945885,0.790622,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run52_sparc_1363,sparc_1363,0.504034,0.639203,0.254139,0.497391,0.623124,0.252461,0.898478,0.901604,0.680434,0.965581,0.899893,0.381475,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run52_sparc_1400,sparc_1400,0.501591,0.497926,0.424805,0.492446,0.494699,0.424797,0.977104,0.990853,0.980839,0.927070,0.795982,0.853915,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run52_sparc_1402,sparc_1402,0.783937,0.786160,0.390001,0.684565,0.684386,0.383311,0.919509,0.930806,0.825936,0.894194,0.743619,0.663013,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run52_sparc_1411,sparc_1411,0.596080,0.673807,0.296045,0.563463,0.616385,0.295899,0.917400,0.916498,0.732966,0.883014,0.800893,0.549211,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run52_sparc_1420,sparc_1420,0.525807,0.646743,0.336255,0.525129,0.629454,0.318529,0.886300,0.893342,0.663266,0.923136,0.919382,0.331081,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run52_sparc_1429,sparc_1429,1.222837,1.328774,0.868654,0.813871,0.834141,0.667820,0.895416,0.905299,0.784038,0.900066,0.804378,0.756589,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run52_sparc_1440,sparc_1440,0.711152,0.877364,0.290195,0.628115,0.720074,0.278845,0.931735,0.943139,0.826083,0.962815,0.924403,0.744079,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run52_sparc_1441,sparc_1441,0.746019,0.888598,0.295111,0.638011,0.729003,0.282624,0.934819,0.945724,0.828333,0.959077,0.913858,0.716160,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run52_sparc_1503,sparc_1503,0.729080,0.932811,0.502044,0.685669,0.760447,0.474150,0.928116,0.936939,0.825325,0.971225,0.799975,0.711681,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run52_sparc_1513,sparc_1513,0.527550,0.579664,0.273028,0.526736,0.573817,0.250403,0.912716,0.914172,0.698213,0.909027,0.851717,0.571291,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run52_sparc_1514,sparc_1514,0.558948,0.618070,0.296290,0.548976,0.601897,0.268742,0.902503,0.906006,0.686978,0.904391,0.825436,0.534085,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run52_sparc_1520,sparc_1520,0.562325,0.729377,0.359907,0.540285,0.657436,0.349012,0.886917,0.893134,0.665532,0.958263,0.769494,0.611980,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run52_sparc_1521,sparc_1521,0.543476,0.690954,0.342378,0.521882,0.644773,0.342338,0.898632,0.893919,0.682191,0.837003,0.872293,0.256341,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run52_sparc_1526,sparc_1526,1.063800,1.227290,0.313253,0.788592,0.859500,0.300004,0.934238,0.922137,0.818743,0.892040,0.757392,0.495510,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run52_sparc_1530,sparc_1530,0.525056,0.682434,0.602948,0.507110,0.611850,0.536040,0.947368,0.919971,0.855070,0.969942,0.976718,0.861300,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run53_sparc_1300,sparc_1300,0.297357,0.417563,0.245437,0.296181,0.371171,0.219525,0.994430,0.996703,0.991805,0.789241,0.389798,0.867133,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run53_sparc_1306,sparc_1306,0.687985,0.744231,0.717209,0.661594,0.715795,0.694094,0.874822,0.880929,0.722700,0.941752,0.942115,0.518816,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run53_sparc_1307,sparc_1307,0.599318,0.755645,0.566889,0.591176,0.709932,0.560286,0.853945,0.850763,0.692175,0.894482,0.947970,0.515136,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run53_sparc_1313,sparc_1313,0.608838,0.659080,0.357682,0.563430,0.649656,0.357607,0.925096,0.927205,0.762128,0.839960,0.686947,0.493087,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run53_sparc_1356,sparc_1356,0.813625,0.729658,0.546284,0.763029,0.716443,0.535742,0.909000,0.917233,0.738922,0.850448,0.909975,0.475663,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run53_sparc_1358,sparc_1358,0.694421,0.732333,1.042430,0.622217,0.647778,0.891481,0.915236,0.915298,0.734006,0.928519,0.812952,0.597555,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run53_sparc_1361,sparc_1361,0.733718,0.724311,0.549880,0.698116,0.690558,0.549861,0.911098,0.914204,0.753827,0.959542,0.871231,0.551487,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run53_sparc_1362,sparc_1362,0.730527,0.724737,0.544596,0.675026,0.678693,0.543825,0.917707,0.921847,0.758410,0.917155,0.870095,0.609759,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run53_sparc_1400,sparc_1400,0.520830,0.582371,0.488676,0.520823,0.548531,0.463262,0.994122,0.995621,0.989940,0.947433,0.739225,0.939689,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run53_sparc_1407,sparc_1407,0.657898,0.684662,0.616562,0.653293,0.677299,0.603044,0.887799,0.893420,0.736248,0.965459,0.864676,0.720445,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run53_sparc_1409,sparc_1409,0.643747,0.789727,0.467210,0.618795,0.786009,0.466873,0.916848,0.913741,0.765439,0.806169,0.831482,0.341549,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run53_sparc_1411,sparc_1411,0.612968,0.644042,0.414741,0.611214,0.635092,0.414470,0.919027,0.922651,0.755250,0.888111,0.585476,0.372424,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run53_sparc_1412,sparc_1412,0.626244,0.776925,0.401963,0.589388,0.664167,0.400390,0.918208,0.916858,0.757316,0.892810,0.635105,0.501650,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run53_sparc_1413,sparc_1413,0.625160,0.767741,0.392050,0.587569,0.665197,0.390111,0.918364,0.916747,0.753702,0.908648,0.585037,0.533283,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run53_sparc_1424,sparc_1424,0.624273,0.699637,0.552399,0.619826,0.673072,0.552396,0.837783,0.850997,0.682557,0.929711,0.936873,0.618785,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run53_sparc_1427,sparc_1427,0.705775,0.685016,0.720265,0.654754,0.629131,0.638006,0.893211,0.908685,0.794599,0.954016,0.921423,0.706240,spectrum_fno48_floor6_smooth1_qc_peak4
run53_sparc_1428,sparc_1428,0.719320,0.762207,0.666115,0.691362,0.704370,0.628919,0.921631,0.917807,0.824445,0.936389,0.937622,0.740375,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run53_sparc_1440,sparc_1440,0.526134,0.595881,0.453871,0.519651,0.570706,0.423047,0.940602,0.941880,0.819848,0.743689,0.824925,0.607414,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run53_sparc_1500,sparc_1500,0.366783,0.411811,0.292474,0.351206,0.377048,0.289006,0.992902,0.994287,0.987407,0.956725,0.836481,0.959502,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run53_sparc_1503,sparc_1503,0.622737,0.641604,0.534055,0.622294,0.640524,0.527404,0.931039,0.921662,0.818938,0.950704,0.929593,0.710864,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run53_sparc_1513,sparc_1513,0.610188,0.679885,0.405109,0.595081,0.647954,0.395573,0.922364,0.926040,0.765229,0.911961,0.489921,0.404553,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run53_sparc_1514,sparc_1514,0.572462,0.732965,0.420570,0.567944,0.655548,0.408943,0.912306,0.916558,0.738221,0.832122,0.709863,0.268973,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run53_sparc_1518,sparc_1518,0.544944,0.695247,0.401004,0.526754,0.671982,0.400993,0.908076,0.909776,0.740527,0.841894,0.848212,0.423511,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run53_sparc_1524,sparc_1524,0.975323,1.038036,1.077688,0.880134,0.906687,0.950113,0.839484,0.839196,0.609872,0.810902,0.857790,0.548102,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run53_sparc_1527,sparc_1527,0.929578,0.911477,0.871681,0.824757,0.794669,0.775661,0.870920,0.861691,0.770331,0.974926,0.961732,0.741949,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run53_sparc_1529,sparc_1529,0.653452,0.784692,0.703710,0.653366,0.764727,0.694361,0.874186,0.879181,0.803975,0.931704,0.952961,0.695555,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run53_sparc_1593,sparc_1593,0.677205,0.677824,0.563150,0.676301,0.672943,0.561282,0.914121,0.897944,0.795232,0.967799,0.943234,0.820307,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run54_sparc_1301,sparc_1301,0.549406,0.673198,0.590586,0.548480,0.654920,0.589950,0.869492,0.884119,0.722773,0.934467,0.961310,0.918408,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run54_sparc_1305,sparc_1305,0.619349,0.769076,0.491409,0.606916,0.688388,0.491321,0.903930,0.890247,0.726898,0.964148,0.919825,0.760630,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run54_sparc_1319,sparc_1319,0.490112,0.561246,0.272325,0.480347,0.535688,0.271877,0.900203,0.909941,0.714734,0.846083,0.801553,0.504111,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run54_sparc_1350,sparc_1350,0.538487,0.567061,0.293287,0.509607,0.510960,0.277454,0.915233,0.919079,0.723437,0.908584,0.770091,0.419449,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run54_sparc_1354,sparc_1354,0.681298,0.710435,0.485764,0.646853,0.664167,0.472048,0.847762,0.859749,0.666396,0.923655,0.919665,0.665750,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run54_sparc_1356,sparc_1356,0.498804,0.594773,0.299510,0.494378,0.560758,0.268838,0.906018,0.909128,0.710933,0.846201,0.811882,0.400414,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run54_sparc_1365,sparc_1365,0.517343,0.609935,0.340919,0.466237,0.542726,0.333019,0.912670,0.913162,0.739694,0.858317,0.792105,0.528256,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run54_sparc_1406,sparc_1406,0.583770,0.713868,0.554161,0.556706,0.706494,0.553139,0.893957,0.850311,0.702604,0.981455,0.942348,0.856057,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run54_sparc_1410,sparc_1410,0.554075,0.632735,0.371474,0.529922,0.574088,0.366001,0.920580,0.919367,0.734802,0.891440,0.664700,0.359253,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run54_sparc_1427,sparc_1427,0.704167,0.823233,0.620539,0.671019,0.692485,0.584007,0.881995,0.887293,0.745645,0.966164,0.947606,0.683472,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run54_sparc_1440,sparc_1440,0.521528,0.725610,0.342807,0.519095,0.689684,0.342513,0.921500,0.915399,0.748722,0.821329,0.890306,0.501976,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run54_sparc_1507,sparc_1507,0.542133,0.677565,0.385749,0.535015,0.661053,0.381571,0.893698,0.884658,0.708356,0.928706,0.924258,0.627375,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run54_sparc_1508,sparc_1508,0.902407,0.908603,0.791198,0.836410,0.882323,0.788065,0.547442,0.070908,0.050765,0.986580,0.984162,0.840524,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run54_sparc_1510,sparc_1510,0.547211,0.611960,0.333436,0.525747,0.578051,0.331123,0.923584,0.926313,0.743858,0.921315,0.571258,0.406736,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run54_sparc_1513,sparc_1513,0.524694,0.551769,0.332533,0.519113,0.527960,0.332302,0.928131,0.927223,0.737224,0.927401,0.737199,0.267462,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run54_sparc_1515,sparc_1515,0.493459,0.530657,0.311340,0.492494,0.527116,0.302911,0.917413,0.925687,0.729114,0.858982,0.781795,0.353657,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run54_sparc_1518,sparc_1518,0.462682,0.557579,0.295389,0.447334,0.502281,0.290448,0.912421,0.914791,0.720690,0.917157,0.905483,0.607873,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run54_sparc_1521,sparc_1521,0.575569,0.616741,0.577316,0.573918,0.593504,0.573635,0.895982,0.900701,0.714261,0.864381,0.937998,0.546125,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run54_sparc_1528,sparc_1528,0.567096,0.628919,0.574667,0.565983,0.621945,0.535121,0.891511,0.885695,0.758244,0.940536,0.925028,0.709239,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run54_sparc_1530,sparc_1530,0.868067,0.795775,0.837504,0.863040,0.795667,0.834638,0.639933,0.706650,0.691786,0.995174,0.993741,0.947622,spectrum_fno48_floor6_smooth1_qc_peak4
run55_sparc_1307,sparc_1307,0.797914,1.031010,0.758335,0.721108,0.822837,0.655640,0.869692,0.850720,0.664401,0.901467,0.880391,0.697279,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run55_sparc_1313,sparc_1313,0.513361,0.841411,0.287177,0.512135,0.777931,0.252944,0.906425,0.900643,0.700431,0.909886,0.859895,0.558984,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run55_sparc_1314,sparc_1314,0.520173,0.837640,0.301935,0.517205,0.783637,0.254763,0.907600,0.901187,0.702481,0.917143,0.859347,0.552605,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run55_sparc_1353,sparc_1353,0.494823,0.949812,0.282677,0.492194,0.788523,0.251335,0.884197,0.883143,0.668384,0.895200,0.907760,0.636771,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run55_sparc_1357,sparc_1357,0.521696,0.841308,0.298264,0.517829,0.749316,0.269723,0.880477,0.875453,0.654407,0.913290,0.836275,0.716669,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run55_sparc_1360,sparc_1360,0.524172,0.934181,0.286842,0.523001,0.828571,0.284431,0.894217,0.888681,0.677452,0.870639,0.931972,0.692909,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run55_sparc_1364,sparc_1364,0.502871,0.759281,0.333067,0.493511,0.688347,0.302122,0.846722,0.859800,0.601113,0.921297,0.969952,0.684593,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run55_sparc_1417,sparc_1417,0.550461,0.981120,0.269971,0.542693,0.840360,0.263570,0.909681,0.904052,0.699920,0.907601,0.833202,0.500197,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run55_sparc_1422,sparc_1422,0.476093,0.713685,0.327883,0.474424,0.653926,0.322129,0.898848,0.894572,0.684340,0.910067,0.806750,0.351090,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run55_sparc_1427,sparc_1427,0.908127,1.168210,0.466200,0.714380,0.798375,0.462765,0.673064,0.774666,0.603789,0.976238,0.939156,0.709040,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run55_sparc_1505,sparc_1505,0.975729,1.401991,0.526578,0.747553,0.854828,0.484247,0.898103,0.909519,0.778055,0.865216,0.715216,0.653609,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run55_sparc_1522,sparc_1522,0.527629,0.819817,0.352804,0.499721,0.713810,0.342996,0.914150,0.908546,0.717122,0.747513,0.841382,0.327864,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run55_sparc_1527,sparc_1527,0.729638,0.869984,0.571838,0.722100,0.799019,0.523715,0.839294,0.862464,0.730420,0.977723,0.962350,0.752969,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run55_sparc_1529,sparc_1529,0.622887,1.472983,0.945008,0.598104,0.858158,0.674805,0.865714,0.841866,0.718610,0.909373,0.909411,0.788774,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run55_sparc_1593,sparc_1593,0.780304,1.155590,0.530930,0.646976,0.809861,0.421427,0.924738,0.926971,0.814374,0.877548,0.763486,0.787284,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run56_sparc_1300,sparc_1300,0.426008,0.547026,0.462290,0.425709,0.529758,0.430619,0.986299,0.989015,0.978206,0.879617,0.647837,0.843129,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run56_sparc_1302,sparc_1302,0.583987,0.663295,0.592874,0.579697,0.587257,0.586534,0.940923,0.949777,0.871490,0.905402,0.812495,0.584684,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run56_sparc_1310,sparc_1310,0.508897,0.735728,0.303599,0.500632,0.643032,0.283907,0.904448,0.902079,0.705540,0.932460,0.696811,0.503349,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run56_sparc_1318,sparc_1318,0.543786,0.759424,0.267983,0.501759,0.661540,0.265260,0.905189,0.902172,0.697122,0.911654,0.876054,0.601309,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run56_sparc_1360,sparc_1360,0.500696,0.860663,0.244940,0.485478,0.720695,0.227192,0.868389,0.873118,0.641820,0.891398,0.889224,0.587269,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run56_sparc_1362,sparc_1362,0.491517,0.749321,0.288801,0.491426,0.670715,0.260120,0.910623,0.904776,0.702438,0.905147,0.853994,0.481873,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run56_sparc_1363,sparc_1363,0.509502,0.753265,0.334756,0.500371,0.654848,0.328866,0.882855,0.887588,0.669204,0.934672,0.894480,0.567687,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run56_sparc_1365,sparc_1365,0.492354,0.817307,0.260063,0.481353,0.713795,0.234013,0.895931,0.892308,0.675304,0.898768,0.879851,0.511506,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run56_sparc_1425,sparc_1425,1.314604,1.345607,0.838944,0.838195,0.856266,0.656350,0.927602,0.905131,0.790768,0.864542,0.781259,0.551510,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run56_sparc_1504,sparc_1504,0.855766,1.067984,0.547502,0.772927,0.830627,0.541894,0.926816,0.921595,0.794884,0.902709,0.813175,0.546324,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run56_sparc_1507,sparc_1507,0.904306,1.201536,0.527239,0.758973,0.834870,0.521498,0.931628,0.927695,0.787185,0.921216,0.860351,0.649556,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run56_sparc_1508,sparc_1508,0.929345,1.229053,0.627291,0.762770,0.849124,0.550216,0.918516,0.922933,0.756621,0.858993,0.804514,0.399124,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run56_sparc_1510,sparc_1510,0.501000,0.776266,0.309860,0.492860,0.645017,0.285439,0.930384,0.923692,0.735274,0.934317,0.730903,0.477661,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run56_sparc_1520,sparc_1520,0.532434,0.827124,0.305405,0.527328,0.801867,0.304509,0.897966,0.889627,0.673101,0.937622,0.842495,0.267488,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run56_sparc_1527,sparc_1527,0.838625,0.865372,0.541907,0.780533,0.810867,0.541433,0.873789,0.861815,0.766511,0.961952,0.785963,0.721409,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run57_sparc_1300,sparc_1300,0.262274,0.382027,0.220071,0.262273,0.340947,0.161227,0.993030,0.996154,0.990359,0.867611,0.447617,0.931066,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run57_sparc_1305,sparc_1305,0.561985,0.616763,0.519397,0.557117,0.596149,0.519009,0.921875,0.929193,0.781718,0.953928,0.958941,0.660893,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run57_sparc_1307,sparc_1307,0.787470,1.100506,0.640784,0.703593,0.788705,0.620421,0.809947,0.833837,0.626862,0.946321,0.941526,0.734295,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run57_sparc_1308,sparc_1308,0.873566,1.026009,0.762351,0.852181,0.895879,0.747163,0.817586,0.799238,0.673207,0.957518,0.953315,0.726108,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run57_sparc_1316,sparc_1316,0.586724,0.570167,0.433347,0.551351,0.560170,0.433136,0.914360,0.913701,0.746156,0.945897,0.892442,0.508803,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run57_sparc_1356,sparc_1356,0.624732,0.702754,0.395730,0.624126,0.698930,0.387366,0.923744,0.922026,0.766670,0.873039,0.885489,0.303936,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run57_sparc_1357,sparc_1357,0.637509,0.647105,0.718292,0.624426,0.617488,0.676017,0.912458,0.912838,0.724556,0.918861,0.783026,0.580690,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run57_sparc_1358,sparc_1358,0.631902,0.707446,1.046217,0.585092,0.620172,0.884481,0.879715,0.892588,0.682033,0.894396,0.854597,0.599832,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run57_sparc_1361,sparc_1361,0.549826,0.611477,0.376560,0.540330,0.582857,0.375437,0.921474,0.920307,0.762507,0.913462,0.836828,0.518845,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run57_sparc_1365,sparc_1365,0.651488,0.698390,0.630784,0.621775,0.653776,0.617788,0.913476,0.918348,0.748325,0.909454,0.920198,0.576390,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run57_sparc_1402,sparc_1402,0.545282,0.601122,0.496052,0.544317,0.600676,0.443176,0.933333,0.944141,0.838273,0.941441,0.862344,0.736161,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run57_sparc_1415,sparc_1415,0.565277,0.613378,0.361155,0.565275,0.611150,0.360831,0.932764,0.932723,0.781258,0.943337,0.766713,0.483154,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run57_sparc_1417,sparc_1417,0.554516,0.598822,0.344131,0.528863,0.576241,0.342763,0.927734,0.927136,0.768446,0.939943,0.843627,0.522341,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run57_sparc_1421,sparc_1421,0.612946,0.697454,0.629719,0.594247,0.667085,0.614827,0.894664,0.898605,0.737057,0.785300,0.899627,0.436366,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run57_sparc_1423,sparc_1423,0.667573,0.706325,0.579906,0.667568,0.701899,0.578468,0.877823,0.878751,0.725323,0.963585,0.895819,0.743735,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run57_sparc_1425,sparc_1425,0.677805,0.687386,0.611662,0.673588,0.685232,0.552174,0.892055,0.883138,0.743320,0.962610,0.885918,0.632642,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run57_sparc_1429,sparc_1429,0.638379,0.688036,0.571484,0.623657,0.666292,0.560896,0.916284,0.930759,0.807558,0.935559,0.878021,0.690713,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run57_sparc_1500,sparc_1500,0.356530,0.404288,0.254712,0.319907,0.343002,0.253937,0.992390,0.993428,0.986395,0.909730,0.760380,0.942248,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run57_sparc_1504,sparc_1504,0.634444,0.615722,0.606137,0.630948,0.614443,0.597505,0.916140,0.913280,0.763838,0.940278,0.886137,0.565233,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run57_sparc_1508,sparc_1508,0.715326,0.798557,0.669095,0.701574,0.748919,0.665474,0.887336,0.875126,0.754193,0.968298,0.969130,0.743149,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run57_sparc_1520,sparc_1520,0.643034,0.719763,0.406439,0.629818,0.674923,0.406174,0.911521,0.915168,0.743052,0.878304,0.911863,0.573271,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run57_sparc_1523,sparc_1523,0.807271,0.802470,0.746704,0.770767,0.774753,0.745983,0.885334,0.885206,0.709210,0.858401,0.801180,0.483784,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run57_sparc_1528,sparc_1528,0.725680,0.763602,0.694436,0.725607,0.730489,0.684536,0.900457,0.898557,0.773637,0.962140,0.949606,0.750785,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run57_sparc_1593,sparc_1593,0.587833,0.625029,0.516229,0.579001,0.617262,0.472938,0.936287,0.938438,0.820323,0.925397,0.888516,0.734532,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run58_sparc_1300,sparc_1300,0.425345,0.487124,0.423473,0.422062,0.470492,0.419900,0.981339,0.990255,0.981867,0.913659,0.812104,0.839506,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
