key,family,relL2_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss,relL2_spectrum_fno48_floor6_smooth1_qc_peak4,relL2_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05,relL2_alpha_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss,relL2_alpha_spectrum_fno48_floor6_smooth1_qc_peak4,relL2_alpha_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05,patR2_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss,patR2_spectrum_fno48_floor6_smooth1_qc_peak4,patR2_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05,crf_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss,crf_spectrum_fno48_floor6_smooth1_qc_peak4,crf_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05,winner
run59_sparc_1316,sparc_1316,0.640488,0.659943,0.385159,0.640392,0.659656,0.367777,0.926911,0.937178,0.864625,0.909079,0.910828,0.726757,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run59_sparc_1317,sparc_1317,0.667786,0.679959,0.417735,0.667753,0.679911,0.416977,0.937380,0.938023,0.867384,0.938201,0.872758,0.735863,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run59_sparc_1319,sparc_1319,0.659670,0.683084,0.383771,0.659320,0.680802,0.383771,0.939434,0.935909,0.874154,0.909111,0.786043,0.702711,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run59_sparc_1353,sparc_1353,0.667590,0.674048,0.407602,0.665762,0.673445,0.362217,0.928533,0.926947,0.857116,0.962062,0.860211,0.709803,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run59_sparc_1359,sparc_1359,0.638944,0.672993,0.363741,0.636621,0.670609,0.351825,0.938640,0.942769,0.888737,0.900847,0.830974,0.664705,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run59_sparc_1363,sparc_1363,0.665481,0.712086,0.403360,0.663123,0.707315,0.392661,0.930429,0.931444,0.854826,0.953448,0.890004,0.690130,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run59_sparc_1402,sparc_1402,0.606955,0.831984,0.264759,0.546517,0.606983,0.251421,0.945013,0.942183,0.919700,0.898746,0.749385,0.782290,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run59_sparc_1407,sparc_1407,0.876433,0.954398,0.667045,0.769823,0.796497,0.629546,0.930380,0.926260,0.841519,0.893196,0.754168,0.595827,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run59_sparc_1412,sparc_1412,0.691377,0.711951,0.446252,0.670031,0.691602,0.381519,0.937878,0.941474,0.888223,0.842288,0.807568,0.669806,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run59_sparc_1416,sparc_1416,0.656137,0.666194,0.400959,0.642321,0.656754,0.360565,0.935049,0.939600,0.877007,0.872441,0.838010,0.610654,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run59_sparc_1423,sparc_1423,0.679418,0.711914,0.419090,0.672321,0.702166,0.418433,0.928791,0.931412,0.872915,0.830835,0.741692,0.680357,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run59_sparc_1424,sparc_1424,0.628074,0.693554,0.421623,0.627968,0.688964,0.418329,0.932904,0.930068,0.872322,0.921432,0.777882,0.659331,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run59_sparc_1426,sparc_1426,0.663447,0.762487,0.348404,0.663210,0.719408,0.347748,0.927066,0.925086,0.862369,0.856659,0.799446,0.551874,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run59_sparc_1430,sparc_1430,0.638041,0.765942,0.516482,0.635303,0.709781,0.514637,0.762915,0.701956,0.553418,0.969252,0.956421,0.856080,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run59_sparc_1512,sparc_1512,0.684436,0.710869,0.425974,0.645430,0.672006,0.364165,0.940861,0.941747,0.894574,0.877287,0.826892,0.660320,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run5_sparc_1302,sparc_1302,0.581734,0.609886,0.448748,0.562215,0.568335,0.443226,0.804457,0.858598,0.827747,0.981088,0.975905,0.934529,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run5_sparc_1307,sparc_1307,0.797929,0.948843,0.535156,0.694886,0.736606,0.527298,0.927331,0.917819,0.860123,0.901275,0.808466,0.650155,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run5_sparc_1314,sparc_1314,0.617908,0.752547,0.429147,0.579344,0.716102,0.416750,0.904183,0.898248,0.841472,0.974929,0.520284,0.562500,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run5_sparc_1317,sparc_1317,0.602807,0.686567,0.410759,0.572327,0.667209,0.402912,0.897899,0.894227,0.806929,0.965891,0.633226,0.624133,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run5_sparc_1350,sparc_1350,0.618444,0.772631,0.427941,0.576630,0.718317,0.412555,0.906947,0.900727,0.852379,0.976259,0.548807,0.575783,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run5_sparc_1363,sparc_1363,0.522786,0.716220,0.417156,0.510668,0.674392,0.411315,0.877010,0.875796,0.699686,0.938959,0.834209,0.708142,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run5_sparc_1365,sparc_1365,0.495811,0.654020,0.358608,0.495039,0.635025,0.358168,0.891614,0.890806,0.723501,0.900765,0.892836,0.704152,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run5_sparc_1408,sparc_1408,1.087390,1.103463,0.458577,0.726248,0.792609,0.440984,0.933385,0.923178,0.857067,0.930897,0.795275,0.683238,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run5_sparc_1411,sparc_1411,0.607598,0.851470,0.407515,0.564386,0.735992,0.399599,0.894188,0.895912,0.813636,0.942117,0.761957,0.644200,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run5_sparc_1420,sparc_1420,0.578744,0.701113,0.362735,0.575975,0.664338,0.355455,0.892066,0.887807,0.717187,0.939039,0.772273,0.668137,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run5_sparc_1500,sparc_1500,0.489741,0.520307,0.452564,0.477856,0.504435,0.449749,0.980096,0.988858,0.982769,0.947046,0.905933,0.904842,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run5_sparc_1501,sparc_1501,1.097813,1.093908,0.883595,0.776861,0.792499,0.675613,0.946144,0.953351,0.914957,0.904958,0.846715,0.890215,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run5_sparc_1509,sparc_1509,0.926173,1.294387,0.673228,0.724049,0.830735,0.526430,0.874939,0.855178,0.740581,0.922576,0.885890,0.800828,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run5_sparc_1511,sparc_1511,0.588953,0.808977,0.388191,0.555082,0.706274,0.388173,0.882954,0.883021,0.831699,0.921305,0.663389,0.634575,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run5_sparc_1514,sparc_1514,0.565673,0.729744,0.408895,0.564322,0.712939,0.402944,0.893958,0.895242,0.800663,0.922191,0.695933,0.603312,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run5_sparc_1517,sparc_1517,0.589574,0.702111,0.397949,0.568635,0.667606,0.397853,0.892301,0.893895,0.798194,0.927039,0.736272,0.612474,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run5_sparc_1523,sparc_1523,0.571761,0.814015,0.401872,0.544472,0.704937,0.401819,0.894682,0.887326,0.717444,0.893069,0.886657,0.522522,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run5_sparc_1526,sparc_1526,1.251567,1.335761,0.606984,0.759279,0.806908,0.494955,0.932069,0.934981,0.879415,0.896576,0.641595,0.692811,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run5_sparc_1530,sparc_1530,0.560996,0.798648,0.593192,0.560243,0.722984,0.580060,0.869831,0.894951,0.859937,0.917302,0.781928,0.837469,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run5_sparc_1593,sparc_1593,0.731130,1.012223,0.467332,0.657515,0.781686,0.365742,0.944158,0.935303,0.906707,0.868757,0.738639,0.624669,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run60_sparc_1303,sparc_1303,0.837997,1.352037,0.524301,0.570733,0.733028,0.421985,0.901158,0.889293,0.835389,0.863326,0.879772,0.729175,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run60_sparc_1350,sparc_1350,0.506373,0.555109,0.291406,0.488001,0.511517,0.291372,0.936994,0.938929,0.920250,0.935389,0.733115,0.645810,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run60_sparc_1351,sparc_1351,0.487935,0.532443,0.317389,0.482316,0.510648,0.316707,0.933882,0.929307,0.816329,0.941217,0.809737,0.750545,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run60_sparc_1352,sparc_1352,0.476424,0.559290,0.316299,0.467866,0.529008,0.313544,0.919609,0.909230,0.790268,0.925469,0.830732,0.793075,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run60_sparc_1353,sparc_1353,0.451311,0.538890,0.284929,0.446138,0.529758,0.284884,0.912008,0.914138,0.788308,0.912100,0.773778,0.635709,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run60_sparc_1356,sparc_1356,0.499211,0.626588,0.351967,0.493338,0.581751,0.348228,0.913469,0.914241,0.792982,0.940019,0.870895,0.706445,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run60_sparc_1361,sparc_1361,0.446773,0.532790,0.274871,0.442763,0.513850,0.271589,0.902065,0.905505,0.788993,0.922855,0.847695,0.641828,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run60_sparc_1402,sparc_1402,0.611599,0.712749,0.560026,0.609664,0.694115,0.551887,0.774695,0.752541,0.716485,0.953443,0.923802,0.851326,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run60_sparc_1403,sparc_1403,0.960352,1.462940,0.560655,0.593462,0.715639,0.399202,0.909481,0.908363,0.890342,0.905385,0.835396,0.869763,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run60_sparc_1418,sparc_1418,0.481669,0.593734,0.281168,0.466269,0.545143,0.276330,0.919136,0.927164,0.823511,0.892432,0.826611,0.653911,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run60_sparc_1421,sparc_1421,0.495330,0.568766,0.377397,0.493984,0.553202,0.375689,0.915663,0.919227,0.794466,0.887469,0.819668,0.637208,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run60_sparc_1423,sparc_1423,0.888936,1.082168,0.768757,0.790824,0.858698,0.692609,0.782771,0.737061,0.675349,0.951358,0.863307,0.762172,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run60_sparc_1428,sparc_1428,0.587257,0.674645,0.471921,0.579538,0.624833,0.460058,0.909480,0.911820,0.821824,0.955303,0.897886,0.805619,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run60_sparc_1430,sparc_1430,0.776194,0.760305,0.624422,0.748574,0.713589,0.621951,0.527593,0.864813,0.797925,0.963530,0.900331,0.856053,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run60_sparc_1440,sparc_1440,0.820598,1.088911,0.339927,0.626749,0.783797,0.279425,0.913328,0.921816,0.919287,0.908712,0.544986,0.768840,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run60_sparc_1500,sparc_1500,0.362312,0.426161,0.350853,0.315930,0.360707,0.347788,0.989765,0.992636,0.986803,0.801214,0.865354,0.968434,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run60_sparc_1503,sparc_1503,1.428439,1.979140,1.183784,0.789199,0.806747,0.644467,0.792117,0.796192,0.705992,0.975453,0.919908,0.922400,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run60_sparc_1504,sparc_1504,0.705484,0.917242,0.343020,0.568288,0.741645,0.327350,0.869616,0.874707,0.826858,0.875051,0.618446,0.698477,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run60_sparc_1506,sparc_1506,0.578985,0.842802,0.387725,0.565590,0.717151,0.380517,0.893376,0.915976,0.832268,0.844593,0.526025,0.645926,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run60_sparc_1511,sparc_1511,0.493984,0.499173,0.311203,0.491612,0.497036,0.307013,0.943757,0.941518,0.908903,0.887055,0.481184,0.544332,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run60_sparc_1515,sparc_1515,0.495454,0.556408,0.318649,0.483081,0.533040,0.304719,0.910586,0.917919,0.831122,0.891203,0.642765,0.654547,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run60_sparc_1521,sparc_1521,0.495617,0.586865,0.373060,0.495605,0.569673,0.369639,0.913424,0.915594,0.799876,0.871695,0.759657,0.491000,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run60_sparc_1523,sparc_1523,0.693617,0.704717,0.617770,0.619002,0.654149,0.568939,0.899725,0.903423,0.777442,0.904039,0.823358,0.605925,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run61_sparc_1303,sparc_1303,0.741558,0.693470,0.284128,0.603913,0.631738,0.278216,0.942185,0.947268,0.907594,0.900277,0.682992,0.778363,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run61_sparc_1305,sparc_1305,0.866290,1.338258,0.528051,0.706763,0.780837,0.500688,0.909960,0.905588,0.868387,0.908342,0.885704,0.713106,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run61_sparc_1309,sparc_1309,1.292515,0.786349,0.697979,0.773218,0.661455,0.533622,0.895523,0.910724,0.883450,0.884798,0.591162,0.717816,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run61_sparc_1313,sparc_1313,0.907532,0.757033,0.496645,0.601623,0.642475,0.364751,0.935347,0.954805,0.936458,0.663515,0.734670,0.740378,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run61_sparc_1315,sparc_1315,0.738928,0.794745,0.710083,0.611602,0.687260,0.467733,0.922720,0.951206,0.927793,0.594563,0.737658,0.680669,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run61_sparc_1354,sparc_1354,0.683900,0.630529,0.355565,0.666299,0.630503,0.349651,0.928259,0.934171,0.891537,0.761405,0.837384,0.522633,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run61_sparc_1355,sparc_1355,0.724497,0.870522,0.519904,0.723379,0.828949,0.490771,0.664479,0.736624,0.725260,0.705872,0.721195,0.603930,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run61_sparc_1356,sparc_1356,0.573004,0.641280,0.458109,0.560650,0.636756,0.337339,0.907340,0.941919,0.918910,0.652949,0.815822,0.639465,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run61_sparc_1406,sparc_1406,0.572125,0.764906,0.426526,0.571916,0.759846,0.404212,0.872624,0.883487,0.820953,0.979340,0.961255,0.862989,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run61_sparc_1407,sparc_1407,0.617911,0.682682,0.467385,0.603252,0.681082,0.467372,0.852501,0.922777,0.858123,0.972990,0.927369,0.801806,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run61_sparc_1411,sparc_1411,0.667732,0.589515,0.357742,0.654537,0.589391,0.340080,0.940941,0.955680,0.925038,0.843754,0.580152,0.767143,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run61_sparc_1419,sparc_1419,0.570833,0.754021,0.336863,0.555079,0.736317,0.299069,0.920393,0.942281,0.902681,0.919287,0.875755,0.531641,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run61_sparc_1426,sparc_1426,0.706103,0.722743,0.602175,0.696277,0.721119,0.588217,0.937376,0.941870,0.888062,0.940642,0.881037,0.796904,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run61_sparc_1430,sparc_1430,0.714285,1.227121,0.814327,0.663195,0.803995,0.676184,0.895903,0.925326,0.855423,0.947199,0.908825,0.871426,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run61_sparc_1500,sparc_1500,0.424364,0.452436,0.350702,0.421864,0.451105,0.345930,0.965699,0.982441,0.975492,0.857823,0.836224,0.810032,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run61_sparc_1501,sparc_1501,0.589313,0.724629,0.396252,0.579113,0.698299,0.388877,0.931633,0.939072,0.903681,0.855317,0.922410,0.749246,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run61_sparc_1502,sparc_1502,0.508875,0.825258,0.209337,0.506948,0.675151,0.196665,0.937950,0.945020,0.916572,0.809694,0.781208,0.511606,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run61_sparc_1503,sparc_1503,0.717501,0.726214,0.300145,0.601531,0.630939,0.272182,0.946137,0.951807,0.904325,0.875727,0.688031,0.691108,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run61_sparc_1508,sparc_1508,0.751715,0.834222,0.467812,0.664176,0.783570,0.449330,0.833290,0.888943,0.849892,0.775737,0.898702,0.678216,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run61_sparc_1509,sparc_1509,0.686051,0.603407,0.420251,0.658327,0.599464,0.363490,0.910678,0.911722,0.897373,0.840966,0.346733,0.786534,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run61_sparc_1512,sparc_1512,0.658613,0.608514,0.362631,0.640908,0.608480,0.338689,0.949053,0.960819,0.943622,0.762778,0.599555,0.769947,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run61_sparc_1516,sparc_1516,0.738920,0.611037,0.402508,0.643824,0.603503,0.328892,0.944807,0.957273,0.934479,0.824253,0.687490,0.717305,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run61_sparc_1517,sparc_1517,0.798787,0.659131,0.436043,0.647401,0.637321,0.350856,0.939315,0.957836,0.936603,0.827041,0.731260,0.739899,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run61_sparc_1522,sparc_1522,0.671512,0.788315,0.436110,0.621215,0.784785,0.430428,0.779944,0.836871,0.762558,0.815706,0.479881,0.662197,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run61_sparc_1527,sparc_1527,0.885396,1.010320,0.324509,0.586485,0.678609,0.316799,0.885186,0.938066,0.886892,0.953916,0.667546,0.759347,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run61_sparc_1529,sparc_1529,0.749893,0.772609,0.787986,0.715272,0.768264,0.764280,0.862343,0.849058,0.802562,0.971388,0.973794,0.914993,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run61_sparc_1593,sparc_1593,0.681579,0.682045,0.275774,0.595233,0.622441,0.268976,0.939461,0.946322,0.909473,0.889215,0.668973,0.745667,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run62_sparc_1307,sparc_1307,0.768099,0.907628,0.458747,0.683068,0.728883,0.447404,0.925787,0.937351,0.919551,0.933736,0.932884,0.720266,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run62_sparc_1309,sparc_1309,0.993358,0.975373,0.465901,0.712064,0.740026,0.416483,0.905852,0.921662,0.867898,0.942570,0.907078,0.732303,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run62_sparc_1319,sparc_1319,0.535599,0.628384,0.330039,0.532300,0.608335,0.326462,0.915443,0.914776,0.878812,0.897351,0.800020,0.595793,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run62_sparc_1351,sparc_1351,0.548789,0.592396,0.339136,0.543644,0.572370,0.337451,0.896767,0.900605,0.807295,0.928538,0.735499,0.650000,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run62_sparc_1358,sparc_1358,0.483870,0.582360,0.311130,0.481798,0.560989,0.309797,0.878393,0.897141,0.792340,0.920867,0.903996,0.629276,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run62_sparc_1362,sparc_1362,0.436982,0.544014,0.272688,0.436587,0.532042,0.271963,0.903565,0.907351,0.772162,0.954440,0.944805,0.819543,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run62_sparc_1404,sparc_1404,0.670083,0.893773,0.300566,0.637925,0.727003,0.297725,0.921567,0.936956,0.891226,0.903783,0.806074,0.678829,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run62_sparc_1405,sparc_1405,0.724807,0.922878,0.367334,0.675531,0.775105,0.355303,0.938376,0.944896,0.899025,0.869248,0.776300,0.574016,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run62_sparc_1416,sparc_1416,0.546417,0.586393,0.326659,0.537655,0.575277,0.324612,0.918264,0.918039,0.842780,0.948329,0.757347,0.673423,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run62_sparc_1422,sparc_1422,0.522792,0.650256,0.356712,0.515608,0.612788,0.355763,0.903450,0.902798,0.797968,0.892996,0.773606,0.614548,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run62_sparc_1425,sparc_1425,1.100131,1.219330,0.659803,0.820233,0.814300,0.576186,0.944367,0.946150,0.892499,0.815263,0.866421,0.812837,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run62_sparc_1440,sparc_1440,0.761477,0.821536,0.416445,0.681698,0.735855,0.406269,0.954932,0.955027,0.924073,0.911452,0.862804,0.751483,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run62_sparc_1441,sparc_1441,0.750904,0.803744,0.414419,0.678608,0.734059,0.403223,0.954698,0.955123,0.922824,0.909425,0.865951,0.755689,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run62_sparc_1503,sparc_1503,1.158142,1.304298,0.575045,0.852073,0.879557,0.500283,0.887242,0.864097,0.827054,0.944509,0.893362,0.636533,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run62_sparc_1508,sparc_1508,0.790403,1.117145,0.442358,0.689629,0.767519,0.409294,0.928401,0.939478,0.893205,0.841904,0.825946,0.741798,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run62_sparc_1515,sparc_1515,0.540734,0.611955,0.309081,0.533866,0.588326,0.308554,0.904348,0.906999,0.829710,0.927962,0.759787,0.584764,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run62_sparc_1525,sparc_1525,0.759643,0.955818,0.416161,0.692064,0.765200,0.386972,0.936452,0.933745,0.887614,0.847836,0.804581,0.625631,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run63_sparc_1316,sparc_1316,0.580353,0.563647,0.418600,0.542567,0.537111,0.416611,0.912780,0.921820,0.815225,0.878703,0.844294,0.563743,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run63_sparc_1317,sparc_1317,0.595926,0.590177,0.336496,0.543769,0.534596,0.333955,0.913728,0.921911,0.842623,0.907151,0.895273,0.631278,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run63_sparc_1319,sparc_1319,0.545503,0.566457,0.318225,0.502916,0.526719,0.317849,0.911332,0.920354,0.870280,0.906159,0.867093,0.552678,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run63_sparc_1401,sparc_1401,0.932073,0.863049,0.788662,0.909300,0.850027,0.769144,0.842528,0.918644,0.889493,0.990344,0.987173,0.925718,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run63_sparc_1406,sparc_1406,0.804128,0.817594,0.764009,0.666247,0.689759,0.663340,0.914281,0.912793,0.809092,0.964414,0.937077,0.829129,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run63_sparc_1409,sparc_1409,0.843178,0.890559,0.592003,0.842943,0.872752,0.579518,0.884434,0.773048,0.698361,0.912611,0.813182,0.707590,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run63_sparc_1419,sparc_1419,0.737030,0.675559,0.627034,0.717089,0.665314,0.609886,0.893835,0.910507,0.780110,0.920130,0.927041,0.787291,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run63_sparc_1423,sparc_1423,0.670693,0.731898,0.609182,0.663953,0.706143,0.606797,0.889898,0.893033,0.774250,0.936027,0.958457,0.706207,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run63_sparc_1425,sparc_1425,0.809662,0.787658,0.598408,0.702966,0.722184,0.581762,0.883891,0.872125,0.778106,0.966636,0.933474,0.764936,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run63_sparc_1441,sparc_1441,0.600889,0.672732,0.426710,0.598756,0.667212,0.426571,0.917968,0.919389,0.906620,0.943146,0.765034,0.564143,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run63_sparc_1506,sparc_1506,0.732458,0.705647,0.800647,0.671313,0.661634,0.676813,0.901792,0.909820,0.793135,0.957517,0.917205,0.827581,spectrum_fno48_floor6_smooth1_qc_peak4
run63_sparc_1507,sparc_1507,0.596362,0.701328,0.479464,0.587375,0.689750,0.479464,0.922139,0.919193,0.833911,0.912042,0.871003,0.554191,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run63_sparc_1516,sparc_1516,0.530439,0.595168,0.370513,0.524352,0.578856,0.370400,0.923428,0.925441,0.832244,0.932934,0.684767,0.627256,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run63_sparc_1519,sparc_1519,0.753711,0.731803,0.885373,0.722126,0.673684,0.815389,0.908281,0.913754,0.797989,0.884352,0.927288,0.756507,spectrum_fno48_floor6_smooth1_qc_peak4
run63_sparc_1523,sparc_1523,0.807690,0.782816,0.877277,0.659290,0.641878,0.726709,0.850604,0.859902,0.673182,0.980358,0.972724,0.842825,spectrum_fno48_floor6_smooth1_qc_peak4
run63_sparc_1525,sparc_1525,0.611997,0.670976,0.525454,0.610716,0.660121,0.523666,0.903230,0.912635,0.790414,0.937236,0.963377,0.772693,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run63_sparc_1527,sparc_1527,0.698964,0.733923,0.594310,0.626881,0.654976,0.556766,0.918464,0.919683,0.837036,0.945795,0.931201,0.804029,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run63_sparc_1593,sparc_1593,0.601063,0.624456,0.435526,0.590313,0.623575,0.418203,0.929614,0.931931,0.896999,0.917594,0.886675,0.723836,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
