case_idx,Converged,Target R0 [m],Target Z0 [m],Target a [m],Target kappa,Target delta,Target Ip [A],Target ffp_alpha,Target ffp_beta,Target pp_alpha,Target pp_beta,Bt [T],CS [A-turn],PF1AL [A-turn],PF1AU [A-turn],PF1BL [A-turn],PF1BU [A-turn],PF1CL [A-turn],PF1CU [A-turn],PF2L [A-turn],PF2U [A-turn],PF3L [A-turn],PF3U [A-turn],PF4L [A-turn],PF4U [A-turn],PF5L [A-turn],PF5U [A-turn],type,R,Z,error,mdsplus_path,value
9510,True,0.9078405815082992,0.0185960299111743,0.5191943827693097,1.4281141521044187,-0.2956623098409525,788644.5725519075,,,,,1.0,22400.0,-1500.0,-1500.0,-9200.0,-9200.0,-6299.999999999999,-6299.999999999999,-1500.0,-1500.0,2042.981764972192,2212.5924339430853,1500.0,1500.0,-10103.30498196437,-10482.823005777249,flux_loop,0.3148,1.0428488876128712,,,0.0394994953253804
9511,True,0.9258345528338444,-0.0474540959880869,0.4557895047797262,1.594103430547757,-0.3482012649135538,1161606.89060935,,,,,1.0,22400.0,-1500.0,-1500.0,-9200.0,-9200.0,-6299.999999999999,-6299.999999999999,-1500.0,-1500.0,3290.131328983343,3307.701557677514,1500.0,1500.0,-15365.47907791501,-14146.117162123332,flux_loop,0.3148,1.0428488876128712,,,0.0531935535026326
9512,True,0.8985895189077122,0.0119743414662314,0.5401989692319559,2.3740782746594697,0.1701841885984865,843264.1083685427,,,,,1.0,22400.0,435.23025820176343,721.4427465864798,5125.900937665711,-677.588668382417,2266.4660935904244,7100.0,-1500.0,-1500.0,-692.9911610369978,-837.2325044503646,1500.0,1500.0,-9732.532234235396,-9770.373593240423,flux_loop,0.3148,1.0428488876128712,,,0.0829690938749227
9513,True,0.8877108111339415,0.041142917192384,0.465067425155457,3.028058643249229,0.3394710438621978,1199798.827917497,,,,,1.0,22400.0,14465.78026158718,11308.471281061018,-9200.0,-9200.0,-6299.999999999999,-6299.999999999999,2302.7695120428784,6575.53256813319,2461.227581180631,306.3369632584552,1500.0,1500.0,-16540.70116105667,-16527.592265092753,flux_loop,0.3148,1.0428488876128712,,,0.135090235399054
9514,True,0.9461393697875072,-0.0347662630445029,0.4829324854465758,1.9001740804546516,0.0577943506915179,818619.4310882741,,,,,1.0,22400.0,4007.5615630480975,2714.1678628982845,-9200.0,-9200.0,-6299.999999999999,-6299.999999999999,-1500.0,-1500.0,1224.4581883022308,2035.0165374019932,1500.0,1500.0,-10286.010232609467,-10328.847658630595,flux_loop,0.3148,1.0428488876128712,,,0.059307925734664
9515,True,0.93785198268755,0.0423200458464212,0.4622602940266143,1.6478474893413673,-0.2867613381323149,564079.052301733,,,,,1.0,22400.0,-1500.0,-1500.0,-9200.0,-9200.0,-6299.999999999999,-6299.999999999999,-1500.0,-1500.0,2949.5428362859816,3079.139435580213,1500.0,1500.0,-7552.731877236047,-8199.053219312134,flux_loop,0.3148,1.0428488876128712,,,0.0365265845919173
9516,True,0.9436606996258596,-0.0456657794213245,0.461135425415854,2.887619193401645,-0.451422433939043,768822.9525985053,,,,,1.0,22400.0,10089.668239274071,8343.982051613635,-9200.0,-9200.0,-6299.999999999999,-6299.999999999999,-1500.0,-1500.0,6085.051252960053,7084.512794982835,1500.0,1500.0,-13625.039979962132,-12570.452179426691,flux_loop,0.3148,1.0428488876128712,,,0.0924585489337196
9518,True,0.9463940862356476,0.0346944376144962,0.5426102973735442,2.241490070643887,0.2586659619422969,506917.1979359218,,,,,1.0,22400.0,6294.012364786016,5251.794985659716,-9200.0,-9200.0,-6299.999999999999,-6299.999999999999,5738.480840650624,6994.677680342759,-1525.711501072102,-1955.6806999666017,1500.0,1500.0,-6036.641627209539,-6039.4967796949995,flux_loop,0.3148,1.0428488876128712,,,0.0736724005861334
9519,True,0.905649779852716,0.0344222183617126,0.5354924235228828,2.0224518432727767,-0.3817905968767736,677572.0942527736,,,,,1.0,22400.0,-1500.0,-1500.0,-9200.0,-9200.0,-6299.999999999999,-6299.999999999999,-1500.0,-1500.0,6969.214703380311,6849.598164654893,1500.0,1500.0,-11259.125656950964,-11774.99308197411,flux_loop,0.3148,1.0428488876128712,,,0.0463549870046434
9520,True,0.882726370157264,-0.0052360457001021,0.4669437120875093,1.4547123333362246,0.1846907143460032,971385.1758462016,,,,,1.0,22400.0,8182.14405294057,9511.789400200483,9200.0,9165.823037244356,-3005.742953024404,-6299.999999999999,-1500.0,-1500.0,-9793.104951517673,-9562.788561745076,1500.0,1500.0,-10071.317917068009,-10157.198441220064,flux_loop,0.3148,1.0428488876128712,,,0.0783844777565421
9521,True,0.8979520148859615,0.003387501955672,0.5244565191806291,1.9576935636458204,0.3498833114012221,1094272.8578663934,,,,,1.0,22400.0,16800.0,16800.0,1330.8594563008785,756.89400624753,-6299.999999999999,-6299.999999999999,-1500.0,-1500.0,-4693.3216364620475,-4635.785383309207,1500.0,1500.0,-12751.820105943943,-12761.561356939656,flux_loop,0.3148,1.0428488876128712,,,0.1282633761360678
9522,True,0.9182033175110104,0.0354996598559479,0.5186086216009684,2.078773520493458,-0.4617918836994483,562406.3237780991,,,,,1.0,22400.0,-1500.0,-1500.0,-9200.0,-9200.0,-6299.999999999999,-6299.999999999999,-1500.0,-1500.0,7264.315727819929,7253.816653708393,1500.0,1500.0,-10227.263037133616,-10538.746499067276,flux_loop,0.3148,1.0428488876128712,,,0.041935509013659
9523,True,0.8544815590863403,0.0414282108763765,0.4971564313083684,1.8003183025501568,-0.0652156131576963,917968.2271531773,,,,,1.0,22400.0,-1500.0,-1500.0,-9200.0,-9200.0,-6299.999999999999,-6299.999999999999,-1500.0,-1500.0,4839.664743879446,4734.560653044138,1500.0,1500.0,-13343.681266960006,-14138.162286855686,flux_loop,0.3148,1.0428488876128712,,,0.0485963403530661
9524,True,0.8603167770061467,-0.0161083084220617,0.5227306395294201,1.8346338959674349,-0.3926739638250909,1160256.9025775688,,,,,1.0,22400.0,-1500.0,-1500.0,-9200.0,-9200.0,-6299.999999999999,-6299.999999999999,-1500.0,-1500.0,4712.7349291497385,4784.316526049061,1500.0,1500.0,-15667.015812911166,-15216.492625501784,flux_loop,0.3148,1.0428488876128712,,,0.0627390838301604
9525,True,0.9219530203232832,-0.0230337810358711,0.5313509464384388,2.81345833696681,-0.4831123060172593,1171308.131658268,,,,,1.0,-22400.0,6947.357577177749,8528.358760053936,-3488.9524421222673,-9200.0,-6299.999999999999,-6299.999999999999,-1500.0,-1500.0,4924.458049078696,5490.897147098943,1500.0,1500.0,-17000.839549848864,-16427.72773005864,flux_loop,0.3148,1.0428488876128712,,,0.0386311198132719
9526,True,0.9058305157945477,0.0048589119296377,0.4947573294491596,2.1280332045931227,-0.2225692096042802,903109.4418050236,,,,,1.0,22400.0,-1500.0,-1500.0,-9200.0,-9200.0,-6299.999999999999,-6299.999999999999,-1500.0,-1500.0,6599.837343268141,6578.592093613329,1500.0,1500.0,-13842.320132845298,-13941.199019492393,flux_loop,0.3148,1.0428488876128712,,,0.0548437396156779
9527,True,0.8785179298057038,-0.0384234374585127,0.509476890484657,1.4828333692939757,-0.2458787775848191,913818.7296657998,,,,,1.0,22400.0,-1500.0,-1500.0,-9200.0,-9200.0,-6299.999999999999,-6299.999999999999,-1500.0,-1500.0,2805.8812485689587,2624.134064637702,1500.0,1500.0,-12858.039869385158,-12004.264952917065,flux_loop,0.3148,1.0428488876128712,,,0.0375804725907985
9528,True,0.8988894817360135,0.016212782848305,0.4679251945959037,2.2893019209332888,0.3066778561180393,1017547.0733561936,,,,,1.0,22400.0,16800.0,16800.0,4234.096511456092,945.4401609995476,-6299.999999999999,-6299.999999999999,-1500.0,-1500.0,-331.11643765030277,-197.8063089581029,1500.0,1500.0,-14181.391077831204,-14362.788888648563,flux_loop,0.3148,1.0428488876128712,,,0.1374062273725858
9529,True,0.9024886386576012,-0.0040561215776881,0.5309307017919215,2.287414547379325,0.3794714257322426,1070052.7408977654,,,,,1.0,22400.0,12505.445282411996,12990.359856987465,-9200.0,-9200.0,-6299.999999999999,-6299.999999999999,4257.367138794142,3770.213968469781,-2275.589373943601,-2105.5679611721453,1500.0,1500.0,-13039.42713177733,-13061.176289975494,flux_loop,0.3148,1.0428488876128712,,,0.1178159796689047
9530,True,0.8553207878745773,0.0420834024245211,0.5455549626708422,3.0496488659578564,-0.5178906298192159,1141004.185037387,,,,,1.0,22400.0,-1500.0,-979.319554886446,8844.49734318698,124.36029391995982,-1937.19464335381,7100.0,-1500.0,-1500.0,3792.590683261832,3449.866412106561,1500.0,1500.0,-15494.04715913184,-16369.233183549824,flux_loop,0.3148,1.0428488876128712,,,0.0942708947981474
9531,True,0.8598544102626233,-0.0374228606704016,0.4974361088874143,2.6510677893985584,-0.2191467593701315,662087.0335051524,,,,,1.0,22400.0,-1500.0,-1500.0,4030.6024913251854,9200.0,405.7196346982301,-6184.399705084004,-1500.0,-1500.0,2334.5691196154744,3048.7177462641384,1500.0,1500.0,-10033.584562075432,-9678.652247914277,flux_loop,0.3148,1.0428488876128712,,,0.0629766887487417
9532,True,0.8759995782035369,0.0079419477499834,0.5479061828123438,1.8968998641789865,0.563653759982815,615612.2617454709,,,,,1.0,22400.0,15408.616595328842,14811.24281467588,-9200.0,-9200.0,-6299.999999999999,-6299.999999999999,-1500.0,-1500.0,-2918.4323484329834,-2621.3008641269835,-3208.0541543635645,-3859.1519606938846,-4694.227576152643,-4199.63133555997,flux_loop,0.3148,1.0428488876128712,,,0.0901861878488087
9533,True,0.9185752483675876,0.0386270456881628,0.549791929480323,1.8443414790798325,0.2830221703490635,656065.5347170872,,,,,1.0,22400.0,10216.583791905088,7025.771622865217,-9200.0,-9200.0,-6299.999999999999,-6299.999999999999,1977.977930873079,6668.2925504702,-2851.6691432577973,-4062.3178813713794,1500.0,1500.0,-7368.412588886074,-7124.552302177627,flux_loop,0.3148,1.0428488876128712,,,0.0790811867962623
9534,True,0.8700032350626222,0.0107445859371972,0.5357656523036594,1.7499821358094576,-0.4365164997259424,800250.2667664334,,,,,1.0,22400.0,-1500.0,-1500.0,-9200.0,-9200.0,-6299.999999999999,-6299.999999999999,-1500.0,-1500.0,3965.8500960766846,3997.6737205552063,1500.0,1500.0,-10829.010981098656,-11071.328501663116,flux_loop,0.3148,1.0428488876128712,,,0.0481328517131323
9535,True,0.8787153038813491,-0.0360898058932451,0.4628342455860145,1.7332163635144189,0.371824102413821,801606.4099205474,,,,,1.0,-22400.0,16800.0,16800.0,9200.0,9200.0,7100.0,7100.0,7703.890854619415,11200.0,-14470.330097962424,-12707.695908058584,1500.0,-3383.1856802359384,-8164.432033742791,-6183.572326523601,flux_loop,0.3148,1.0428488876128712,,,0.063683276309485
9536,True,0.9481147563004556,0.0304942275216566,0.5064869132056934,2.409844227028029,0.1173086719711324,1011373.7600117804,,,,,1.0,22400.0,1301.7411662965485,-257.50717163415453,9200.0,9200.0,-4311.004475599048,-553.9311804831829,-1500.0,-1500.0,-240.36919367092509,-794.1049732045842,1500.0,1500.0,-11163.073965936845,-11255.37381168206,flux_loop,0.3148,1.0428488876128712,,,0.0947715771597224
9537,True,0.9234971190669932,0.0251251572625312,0.4650364753455243,1.7154645985070005,0.1263988870229224,970459.0469532944,,,,,1.0,22400.0,6143.305598291519,6782.47943700124,-9200.0,-9200.0,-6299.999999999999,-6299.999999999999,-1500.0,-1500.0,-194.77081529158016,-787.742425862976,1500.0,1500.0,-12129.029695436808,-11955.314466778202,flux_loop,0.3148,1.0428488876128712,,,0.0758529825317504
9538,True,0.8639875455952652,-0.0218835977367193,0.5168372686368227,1.7923685929958306,0.3527019637934084,743518.6342926275,,,,,1.0,22400.0,16614.581260097355,16800.0,-9200.0,-2925.7274047459887,-6299.999999999999,-6299.999999999999,-1500.0,-1500.0,-4203.910561849713,-5563.97811558553,-372.8233165479389,1500.0,-7353.191134474062,-8509.025423473919,flux_loop,0.3148,1.0428488876128712,,,0.1036727573878196
9539,True,0.9115635827177536,0.0223354873565509,0.4699083654158955,1.802246630655271,0.2816268666545485,1001893.290568794,,,,,1.0,22400.0,16800.0,16800.0,9200.0,9200.0,7100.0,-331.8423881342726,-1291.6866847614062,-1500.0,-8032.499546048219,-7238.333577852848,1500.0,1500.0,-11528.146248021909,-11529.206490228513,flux_loop,0.3148,1.0428488876128712,,,0.1358341614014838
9540,True,0.9347264108953164,0.0428524486563238,0.4944560230950969,1.6189575940954477,0.4419446241417116,822148.3028547198,,,,,1.0,-22400.0,16800.0,16800.0,9200.0,9200.0,7100.0,7100.0,11200.0,11200.0,-11728.558571961155,-16670.0970580478,-9200.0,-1452.1019699774615,-2995.0589099496938,-5523.064724743478,flux_loop,0.3148,1.0428488876128712,,,0.0662580332821793
9541,True,0.9228666960911064,-0.037151893140298,0.5319764641009741,1.422325469326081,0.5749644001971875,767041.5288795468,,,,,1.0,22400.0,16800.0,16800.0,9200.0,9200.0,7100.0,7100.0,-1450.2010499747707,2157.829856538098,-15321.422477265009,-15278.577522734991,-9200.0,-9200.0,1500.0,-507.4958851410436,flux_loop,0.3148,1.0428488876128712,,,0.1084457834877294
9542,True,0.9318183806465646,-0.0440676270549121,0.532391546227433,2.8822851602048507,0.505644745723809,713706.6924600479,,,,,1.0,22400.0,5003.0363170873325,6747.08049019396,-9200.0,-9200.0,3415.1576605528408,-5157.9251248416285,3455.270995186716,7326.300211640237,-1588.0613271865827,-1656.4559036828252,1500.0,1500.0,-8660.069687233297,-8405.54855927194,flux_loop,0.3148,1.0428488876128712,,,0.0878094003798936
9544,True,0.9269559871837624,-0.0034296193963658,0.5063566888584862,2.673672574242284,0.2808714169289671,1057937.306605042,,,,,1.0,22400.0,10249.57207218312,10522.118718466112,-9200.0,-9200.0,-6299.999999999999,-6299.999999999999,5451.326560902814,5280.905919630285,-558.1495397475662,-473.45802790819795,1500.0,1500.0,-13064.41529735602,-13047.29655305346,flux_loop,0.3148,1.0428488876128712,,,0.1201242077008866
9545,True,0.9473452947054204,-0.0072446373254205,0.5246466571500507,2.795081683703894,-0.4460244831023793,636474.9192681075,,,,,1.0,-22400.0,3642.086143053122,4183.0470169464525,2762.396847923018,1371.9432608862485,-6299.999999999999,-6299.999999999999,-1500.0,-1500.0,2775.674232656317,2885.3525942537735,1500.0,1500.0,-9519.368744811913,-9425.667140338774,flux_loop,0.3148,1.0428488876128712,,,0.0068065349497936
9546,True,0.9096746499067996,-0.0438084754686981,0.5002660140547392,1.5497354642652597,0.3994281041058142,885734.6789320277,,,,,1.0,22400.0,16800.0,16800.0,9200.0,9200.0,7100.0,7100.0,3632.789161731413,11200.0,-15478.010828586515,-15121.989171413485,-1336.2512572461665,-8031.115475294648,-5962.6949914608185,-2722.8870101089924,flux_loop,0.3148,1.0428488876128712,,,0.1312254849992629
9547,True,0.8552013141422493,-0.0217685299225716,0.4702023150724828,2.259071119202877,-0.5655932322799393,739019.0991294086,,,,,1.0,-22400.0,-1500.0,-1500.0,-9200.0,-9200.0,-6299.999999999999,-6299.999999999999,7766.008335884363,7245.180665374895,8115.0914155429555,8284.908584457045,1500.0,1500.0,-15149.091522791992,-14967.625964300936,flux_loop,0.3148,1.0428488876128712,,,-0.0105671085961507
9548,True,0.9008168041165472,-0.0178497992041922,0.5247491558789403,2.685108955582365,0.4543939046649231,962785.9313486918,,,,,1.0,22400.0,7580.186392576159,8305.443810267452,-9200.0,-9200.0,-6299.999999999999,-6299.999999999999,8292.186500190626,7613.211122566168,-2311.389216389401,-1834.7852037471337,1500.0,1500.0,-11646.812156857197,-11699.350998144644,flux_loop,0.3148,1.0428488876128712,,,0.103159908005259
9549,True,0.9480240361163468,-0.0183606017281481,0.4603232670594495,1.7984313271432573,-0.1085539446285873,816673.5921485584,,,,,1.0,22400.0,-1500.0,-1500.0,-9200.0,-9200.0,-6299.999999999999,-6299.999999999999,-1500.0,-1500.0,3118.356051607397,3200.8557412415253,1500.0,1500.0,-10891.16337757706,-10657.368866888248,flux_loop,0.3148,1.0428488876128712,,,0.0434383964311586
9550,True,0.93266490233192,-0.0251852835700087,0.4691985375577678,2.232209363362868,-0.2793490714706525,1188028.2222322235,,,,,1.0,22400.0,1795.0809942681226,4899.9358208998165,9200.0,9200.0,7100.0,7100.0,11200.0,11200.0,8725.17354487191,7674.826455128091,-5106.862664165932,-4191.97925469628,-18400.0,-18400.0,flux_loop,0.3148,1.0428488876128712,,,0.1482966345336308
9551,True,0.9044274711739514,-0.0174032909195687,0.5093545575498395,1.4878867834086864,0.3983206807362288,519567.6724289381,,,,,1.0,22400.0,16800.0,16800.0,9200.0,9200.0,-4500.160705242694,5949.7906361661735,-1500.0,-1500.0,-9776.500424264808,-12203.001437707871,-1396.4638872209546,438.1259943194836,-2372.329572028682,-3303.2320227530545,flux_loop,0.3148,1.0428488876128712,,,0.1107388999124673
9553,True,0.9443801366126428,0.0094864153414383,0.486813316446761,2.859614734473544,-0.042931661302386,1102535.349346609,,,,,1.0,22400.0,7926.721356919933,6559.266302721084,3315.1723318516165,6635.233706908993,-6299.999999999999,-6299.999999999999,-1500.0,-1500.0,3818.580539773696,3526.01305227856,1500.0,1500.0,-15243.601117114184,-15359.851989909885,flux_loop,0.3148,1.0428488876128712,,,0.1203246628975182
9554,True,0.9387041869374804,0.0042495197951961,0.4669389210636974,2.4915518411649886,0.3194935006661744,999675.6111325716,,,,,1.0,22400.0,16800.0,16800.0,1526.6406182265234,1054.5038451453415,-6299.999999999999,-6299.999999999999,-1500.0,-1500.0,979.6716871791116,967.9777032368428,1500.0,1500.0,-14000.147931693984,-14049.764473710013,flux_loop,0.3148,1.0428488876128712,,,0.1424514946437206
9555,True,0.9409483870836164,-0.0217132777838728,0.5438714885672788,1.9289145275623905,0.0633997108491031,1190955.548536535,,,,,1.0,22400.0,2578.090129754011,2748.6529105580807,-6494.59074721889,-9200.0,-6299.999999999999,-6299.999999999999,-1500.0,-1500.0,1002.6438576606052,1713.8294872588745,1500.0,1500.0,-14024.589973780165,-14029.46771729046,flux_loop,0.3148,1.0428488876128712,,,0.0761822877184526
9556,True,0.9361044418430944,0.0301526597696358,0.4866282725001433,1.4534061118719277,0.5157589324271613,1084502.5958123663,,,,,1.0,22400.0,16800.0,16800.0,9200.0,9200.0,2139.8412978078145,7100.0,-1500.0,-1500.0,-13561.267113826934,-17038.732886173064,-9200.0,-9200.0,-4928.55668001412,-1560.9858112070394,flux_loop,0.3148,1.0428488876128712,,,0.1137469656064218
9557,True,0.9343510419208774,-0.0468609219681347,0.4737416773544864,1.8378417159360263,-0.2475557422384858,915134.336393676,,,,,1.0,22400.0,-1500.0,-1500.0,-9200.0,-9200.0,-6299.999999999999,-6299.999999999999,-1500.0,-1500.0,3769.0842170348783,3987.528051334245,1500.0,1500.0,-12553.3548326757,-11717.641744711776,flux_loop,0.3148,1.0428488876128712,,,0.0484299144287641
9558,True,0.8763379323735768,0.0060814375061293,0.5297006194566496,1.5127644790555792,0.4822310758319154,899715.7431237702,,,,,1.0,22400.0,16800.0,16800.0,9200.0,9200.0,7100.0,7100.0,4312.630087106463,2433.0924975142434,-15560.05779014888,-15039.94220985112,-9200.0,-9200.0,-1786.2030072186674,-1603.4641534115892,flux_loop,0.3148,1.0428488876128712,,,0.1163612158691821
9559,True,0.8743891583820554,-0.018848427015127,0.5494313918867259,2.7893667518567886,0.1489186450356279,829489.3131120113,,,,,1.0,22400.0,1012.6579696038424,1663.3002803485017,832.2459393821613,-4227.192964924022,-1844.6701372974649,2592.4758888901283,2054.3271854926434,1690.6647091448906,-711.1402413312455,-570.4522174193058,1500.0,1500.0,-9671.878127306769,-9525.46438356654,flux_loop,0.3148,1.0428488876128712,,,0.0836501943415256
9560,True,0.9457902194309626,0.0022221957699827,0.4750564128627072,2.770539905332937,-0.3440270722099608,672066.4246716873,,,,,1.0,22400.0,8424.909420212862,8568.296112433956,-9200.0,-9200.0,-6299.999999999999,-6299.999999999999,-1500.0,-1500.0,5369.576724051359,5329.604078075706,1500.0,1500.0,-11149.07462958842,-11194.66677184302,flux_loop,0.3148,1.0428488876128712,,,0.0896374931952747
9561,True,0.909764982458529,0.0019017955225584,0.5006796236343652,2.848791201593662,-0.08599589584126,686332.7189398969,,,,,1.0,22400.0,-452.6885684495043,-510.6202884796186,9200.0,9200.0,-1106.6245394640823,-945.2849946159552,-1500.0,-1500.0,1622.140447919273,1596.9215716611484,1500.0,1500.0,-9520.042977775398,-9533.380677015428,flux_loop,0.3148,1.0428488876128712,,,0.0758596853539855
9562,True,0.9414795666640317,0.0191289162453209,0.5154654558040942,3.1565321038747403,0.4840888791818668,961130.4746412731,,,,,1.0,22400.0,7342.431866204793,6684.471074132503,-9200.0,-9200.0,2190.7992203488016,3958.004089828858,3710.818302993931,2946.96026995074,-799.1882278838283,-925.2512201231834,1500.0,1500.0,-11379.766844259586,-11558.596437748669,flux_loop,0.3148,1.0428488876128712,,,0.1099063145646757
9563,True,0.904744856160178,0.0324318378283281,0.4505618528938603,2.6331212159970967,-0.2939669486481039,864917.9895089747,,,,,1.0,-22400.0,575.0497543213478,6337.572325719315,-9200.0,-9200.0,-6299.999999999999,-6299.999999999999,6742.239388297793,-1500.0,7632.462705685676,8767.537294314325,1500.0,1500.0,-15247.182012656667,-16666.15275320907,flux_loop,0.3148,1.0428488876128712,,,0.0190563614818379
9564,True,0.8761817660643079,-0.0218532835131209,0.5241526001084168,2.523967201226441,0.0046509569832916,820553.1180603222,,,,,1.0,22400.0,-1500.0,-1500.0,133.55391679276394,-135.14295367287943,7100.0,7100.0,-1439.341930460974,-1500.0,156.3787418807287,382.8740142826661,1500.0,1500.0,-10041.463753895714,-9865.37130690669,flux_loop,0.3148,1.0428488876128712,,,0.0730346415031681
9565,True,0.9076691207903844,0.0006072585174965,0.4726997165438849,3.105836433105189,0.2551072264725198,606823.725917078,,,,,1.0,22400.0,5568.2785270053855,5543.688637657941,-9200.0,-9200.0,265.3854240419858,329.77187311169314,3755.5924048014585,3732.221153157084,-360.9026645161026,-360.9034189886693,1500.0,1500.0,-7906.263459166092,-7908.071294276536,flux_loop,0.3148,1.0428488876128712,,,0.0846066758592318
9566,True,0.9112983617174109,0.0361392747202517,0.5006024974156196,2.0540032674481745,-0.4569163307606408,1018777.5642936134,,,,,1.0,-22400.0,-1500.0,-1500.0,-9200.0,-9200.0,-6299.999999999999,-6299.999999999999,10312.144012388284,6407.486854993858,7571.767527906533,8828.232472093468,1500.0,1500.0,-17422.96236277121,-18400.0,flux_loop,0.3148,1.0428488876128712,,,0.003415791039462
9567,True,0.8885633354434592,-0.0079966827320533,0.4886054304654535,2.6924781770916972,0.3875080857097224,1094484.8620102354,,,,,1.0,22400.0,12273.700335879068,13066.34475145068,-9200.0,-9200.0,-6299.999999999999,-6299.999999999999,4665.913109468661,3753.17134180911,-163.6917733364944,232.1226501812977,1500.0,1500.0,-14660.127999832652,-14694.573291668416,flux_loop,0.3148,1.0428488876128712,,,0.1243215076950011
9568,True,0.9438796394469274,0.025675735354807,0.5080362310447996,1.852307281726238,-0.1552450531946543,668083.6854052326,,,,,1.0,22400.0,-1500.0,-1500.0,-9200.0,-9200.0,-6299.999999999999,-6299.999999999999,-1500.0,-1500.0,3045.7336442579117,3039.6303052944913,1500.0,1500.0,-8695.537960523141,-9036.89689723549,flux_loop,0.3148,1.0428488876128712,,,0.0414099718010043
9569,True,0.931208414394086,-0.0129148121277333,0.5045767387358641,2.1461777655228276,0.039588726612375,768734.6113871485,,,,,1.0,22400.0,-1176.2062943405126,-499.8825055834482,9200.0,7034.690558755046,-6290.610917600945,-6299.999999999999,-1500.0,-1500.0,485.301487764231,778.5262441656671,1500.0,1500.0,-9371.78166305136,-9357.633343313606,flux_loop,0.3148,1.0428488876128712,,,0.0672946645566738
9570,True,0.9222493635094756,0.0097017747496309,0.5333580542347398,1.857421238902241,0.1982061498471847,634414.7154417374,,,,,1.0,22400.0,3916.2930292572846,2718.8461738634633,5825.219075169608,9200.0,-6299.999999999999,-6299.999999999999,-1500.0,-1500.0,-1517.1579888119022,-1749.0478832786448,1500.0,1500.0,-7455.163192382817,-7411.11093986385,flux_loop,0.3148,1.0428488876128712,,,0.0709586995114968
9571,True,0.8645308431430143,0.0115306433532906,0.5446413643948878,1.6033234379331396,-0.0394114481502801,1044883.325740884,,,,,1.0,22400.0,-1500.0,-1500.0,-9200.0,-9200.0,-6299.999999999999,-6299.999999999999,-1500.0,-1500.0,2609.9093040266025,2635.992268771918,1500.0,1500.0,-14117.096633967903,-14309.852406520517,flux_loop,0.3148,1.0428488876128712,,,0.0443761104627688
9572,True,0.8795310873619039,-0.0188148493362761,0.4938260207151931,1.8850830422888172,0.0059566225525665,753087.0275097615,,,,,1.0,22400.0,-725.5444877581691,429.51561053984295,-3262.405182644913,-9200.0,-6299.999999999999,-6299.999999999999,-1500.0,-1500.0,2853.2868717812185,3752.825287961948,1500.0,1500.0,-10860.295527647408,-10960.806274759332,flux_loop,0.3148,1.0428488876128712,,,0.0472362712856867
9573,True,0.9281116934593368,0.0357367595474983,0.4720869740708723,2.844855244939548,-0.4434047517888658,980843.4364748668,,,,,1.0,22400.0,7128.464812010421,9071.085536577131,-9200.0,-9200.0,-6299.999999999999,-6299.999999999999,-1500.0,-1500.0,8395.30854550955,7418.81262269967,1500.0,1500.0,-15792.454176444884,-16778.66257077245,flux_loop,0.3148,1.0428488876128712,,,0.1088634931527957
9574,True,0.8572683584490193,0.0144403359845015,0.4537093983293096,2.807994869426464,-0.4714938116527065,1195125.557246346,,,,,1.0,22400.0,3040.963236223877,14853.706742418724,9200.0,-9200.0,7100.0,-216.44537787809145,11200.0,11200.0,7796.612402214002,8603.387597785999,-6433.737186928661,-6238.891049786511,-18400.0,-18400.0,flux_loop,0.3148,1.0428488876128712,,,0.1564076593315701
9575,True,0.902542432201172,-0.0209022612066755,0.5343143903615173,1.7767794688540568,0.3305795066693532,550013.4271136757,,,,,1.0,22400.0,10751.017294143074,13030.681996161951,-9200.0,-9200.0,-6299.999999999999,-6299.999999999999,4053.573345122343,1661.209014458757,-4159.044918712919,-3830.163572664704,989.3464174947416,1387.1861097447024,-5827.407505055852,-6203.88091361632,flux_loop,0.3148,1.0428488876128712,,,0.0860552414714172
9577,True,0.8509398206874561,0.013698491276762,0.5180660186215842,1.547707211596643,0.5540003278152729,702338.9814505145,,,,,1.0,22400.0,16800.0,16800.0,9200.0,9200.0,7100.0,7100.0,6711.626081651893,2381.0881815021366,-15940.220842899804,-14659.779157100196,-9200.0,-9200.0,267.1290390059755,651.154843582164,flux_loop,0.3148,1.0428488876128712,,,0.1113030257669702
9578,True,0.8828005662453885,-0.0480480450042618,0.4791686112256807,1.7725200312208982,0.3711982093497746,1012668.5361946484,,,,,1.0,-22400.0,16800.0,16800.0,9200.0,9200.0,7100.0,7100.0,4681.088913206564,11200.0,-13612.37385873488,-12511.149658822576,1500.0,-3486.5576020226554,-10684.818866749189,-8741.761193972396,flux_loop,0.3148,1.0428488876128712,,,0.0687726324838352
9579,True,0.920989493063922,-0.0462995771055678,0.5105221534574135,1.645360660680656,0.4725862347570236,1012142.4689080508,,,,,1.0,-22400.0,16800.0,16800.0,9200.0,9200.0,7100.0,7100.0,11200.0,11200.0,-17611.467349012168,-12988.532650987834,-4761.865579433514,-9200.0,-4902.97414974518,-5367.255566759342,flux_loop,0.3148,1.0428488876128712,,,0.0656351598765091
9580,True,0.8668723491460887,0.0216047470099829,0.4920174287219834,2.2589429984640517,-0.2919117010362582,615974.6434771211,,,,,1.0,22400.0,-1500.0,-92.81652310063387,-9200.0,-9200.0,-6299.999999999999,-6299.999999999999,-1500.0,-1500.0,7339.935297540627,6677.589785932841,1500.0,1500.0,-11085.881992796689,-11308.242877123032,flux_loop,0.3148,1.0428488876128712,,,0.048919142488864
